ClaimNo,AccidentDate,ReportDate,Line,Type,ClaimLiability,Limit,Deductible,TotalPayment,PaymentDate,CloseDate,Status,reportedCount,closedPaidCount,closedUnPaidCount,openCount,Paid,Outstanding,Incurred
33967,2015-11-23,12/14/2015,Auto,PD,False,15000.0,1000,0.0,2016-04-27,4/27/2016,CLOSED,1,0,1,0,0.0,0,0.0
33968,2015-11-13,12/4/2015,Auto,PD,True,15000.0,1000,6517.333441,2016-07-26,7/26/2016,CLOSED,1,1,0,0,6517.333441,0,6517.333441
33969,2015-11-22,1/19/2016,Auto,PD,False,15000.0,1000,0.0,2017-11-21,11/21/2017,CLOSED,1,0,1,0,0.0,0,0.0
33970,2015-11-27,12/4/2015,Auto,PD,True,20000.0,1000,2908.176211,2016-03-21,3/21/2016,CLOSED,1,1,0,0,2908.176211,0,2908.176211
33971,2015-11-16,2/13/2016,Auto,PD,True,8000.0,1000,7000.0,2016-05-13,5/13/2016,CLOSED,1,1,0,0,7000.0,0,7000.0
33972,2015-11-24,1/19/2016,Auto,PD,True,15000.0,1000,977.7838957,2016-05-22,5/22/2016,CLOSED,1,1,0,0,977.7838957,0,977.7838957
33973,2015-11-04,4/1/2016,Auto,PD,True,20000.0,1000,13164.45846,2017-10-10,10/10/2017,CLOSED,1,1,0,0,13164.45846,0,13164.45846
33974,2015-11-13,11/27/2015,Auto,PD,False,15000.0,1000,0.0,2016-02-08,2/8/2016,CLOSED,1,0,1,0,0.0,0,0.0
33976,2015-11-10,4/16/2016,Auto,PD,True,20000.0,1000,9656.563518,2017-01-07,1/7/2017,CLOSED,1,1,0,0,9656.563518,0,9656.563518
33977,2015-11-13,11/27/2015,Auto,PD,True,15000.0,1000,7165.075256,2016-06-17,6/17/2016,CLOSED,1,1,0,0,7165.075256,0,7165.075256
33978,2015-11-28,8/29/2016,Auto,PD,True,20000.0,1000,8718.632881,2017-01-13,1/13/2017,CLOSED,1,1,0,0,8718.632881,0,8718.632881
33980,2015-11-01,1/25/2016,Auto,PD,True,20000.0,1000,2538.9525510000003,2017-09-15,9/15/2017,CLOSED,1,1,0,0,2538.9525510000003,0,2538.9525510000003
33981,2015-11-25,1/20/2016,Auto,PD,False,8000.0,1000,0.0,2017-10-28,10/28/2017,CLOSED,1,0,1,0,0.0,0,0.0
33982,2015-11-26,1/14/2016,Auto,PD,True,15000.0,1000,7839.3058900000005,2017-02-26,2/26/2017,CLOSED,1,1,0,0,7839.3058900000005,0,7839.3058900000005
33983,2015-11-26,12/17/2015,Auto,PD,False,8000.0,1000,0.0,2017-01-17,1/17/2017,CLOSED,1,0,1,0,0.0,0,0.0
33984,2015-11-17,2/29/2016,Auto,PD,True,8000.0,1000,6131.985976,2016-07-15,7/15/2016,CLOSED,1,1,0,0,6131.985976,0,6131.985976
33985,2015-11-20,4/7/2016,Auto,PD,True,20000.0,1000,1955.1395670000002,2016-06-15,6/15/2016,CLOSED,1,1,0,0,1955.1395670000002,0,1955.1395670000002
33986,2015-11-21,1/26/2016,Auto,PD,True,20000.0,1000,2396.552237,2016-07-08,7/8/2016,CLOSED,1,1,0,0,2396.552237,0,2396.552237
33987,2015-11-07,11/16/2015,Auto,PD,True,20000.0,1000,11142.188909999999,2016-07-07,7/7/2016,CLOSED,1,1,0,0,11142.188909999999,0,11142.188909999999
33988,2015-11-03,12/14/2015,Auto,PD,True,8000.0,1000,7000.0,2016-06-05,6/5/2016,CLOSED,1,1,0,0,7000.0,0,7000.0
33989,2015-11-13,4/5/2016,Auto,PD,True,20000.0,1000,4580.2837,2016-09-09,9/9/2016,CLOSED,1,1,0,0,4580.2837,0,4580.2837
33990,2015-11-23,1/8/2016,Auto,PD,False,20000.0,1000,0.0,2017-05-11,5/11/2017,CLOSED,1,0,1,0,0.0,0,0.0
33991,2015-11-14,2/27/2016,Auto,PD,True,8000.0,1000,4367.253124,2016-05-11,5/11/2016,CLOSED,1,1,0,0,4367.253124,0,4367.253124
33992,2015-11-24,12/28/2015,Auto,PD,False,8000.0,1000,0.0,2016-07-03,7/3/2016,CLOSED,1,0,1,0,0.0,0,0.0
33993,2015-11-28,1/7/2016,Auto,PD,True,15000.0,1000,7587.995284999999,2016-03-22,3/22/2016,CLOSED,1,1,0,0,7587.995284999999,0,7587.995284999999
33994,2015-11-26,4/1/2016,Auto,PD,False,15000.0,1000,0.0,2016-04-20,4/20/2016,CLOSED,1,0,1,0,0.0,0,0.0
33995,2015-11-19,11/23/2015,Auto,PD,True,20000.0,1000,4174.983276,2015-12-28,12/28/2015,CLOSED,1,1,0,0,4174.983276,0,4174.983276
33996,2015-11-24,10/17/2016,Auto,PD,True,8000.0,1000,1506.931959,2017-02-04,2/4/2017,CLOSED,1,1,0,0,1506.931959,0,1506.931959
33997,2015-11-10,2/21/2016,Auto,PD,True,20000.0,1000,2801.0321910000002,2016-07-31,7/31/2016,CLOSED,1,1,0,0,2801.0321910000002,0,2801.0321910000002
33998,2015-11-25,12/7/2015,Auto,PD,True,20000.0,1000,3719.187657,2016-03-26,3/26/2016,CLOSED,1,1,0,0,3719.187657,0,3719.187657
33999,2015-11-25,2/10/2016,Auto,PD,True,8000.0,1000,7000.0,2016-05-15,5/15/2016,CLOSED,1,1,0,0,7000.0,0,7000.0
34000,2015-11-01,4/1/2016,Auto,PD,True,20000.0,1000,19000.0,2016-12-26,12/26/2016,CLOSED,1,1,0,0,19000.0,0,19000.0
34001,2015-11-06,1/9/2016,Auto,PD,True,20000.0,1000,6200.502536999999,2017-07-14,7/14/2017,CLOSED,1,1,0,0,6200.502536999999,0,6200.502536999999
34002,2015-11-28,2/3/2016,Auto,PD,True,20000.0,1000,19000.0,2016-09-04,9/4/2016,CLOSED,1,1,0,0,19000.0,0,19000.0
34003,2015-11-10,12/25/2015,Auto,PD,True,15000.0,1000,5514.2647719999995,2016-02-28,2/28/2016,CLOSED,1,1,0,0,5514.2647719999995,0,5514.2647719999995
34004,2015-11-05,11/24/2015,Auto,PD,False,15000.0,1000,0.0,2016-01-09,1/9/2016,CLOSED,1,0,1,0,0.0,0,0.0
34005,2015-11-19,11/20/2015,Auto,PD,False,15000.0,1000,0.0,2016-02-22,2/22/2016,CLOSED,1,0,1,0,0.0,0,0.0
34006,2015-11-08,2/1/2016,Auto,PD,True,20000.0,1000,5678.874272999999,2016-05-08,5/8/2016,CLOSED,1,1,0,0,5678.874272999999,0,5678.874272999999
34007,2015-11-04,11/11/2015,Auto,PD,True,20000.0,1000,2719.871698,2017-06-17,6/17/2017,CLOSED,1,1,0,0,2719.871698,0,2719.871698
34009,2015-12-07,1/14/2016,Auto,PD,True,20000.0,1000,10374.72733,2016-03-14,3/14/2016,CLOSED,1,1,0,0,10374.72733,0,10374.72733
34010,2015-12-30,2/5/2016,Auto,PD,True,8000.0,1000,7000.0,2017-03-21,3/21/2017,CLOSED,1,1,0,0,7000.0,0,7000.0
34011,2015-12-12,2/16/2016,Auto,PD,True,15000.0,1000,12554.771429999999,2016-12-27,12/27/2016,CLOSED,1,1,0,0,12554.771429999999,0,12554.771429999999
34013,2015-12-22,2/14/2016,Auto,PD,True,15000.0,1000,2115.00441,2017-11-01,11/1/2017,CLOSED,1,1,0,0,2115.00441,0,2115.00441
34014,2015-12-15,7/13/2016,Auto,PD,True,20000.0,1000,4647.114943,2017-01-21,1/21/2017,CLOSED,1,1,0,0,4647.114943,0,4647.114943
34015,2015-12-27,6/12/2016,Auto,PD,False,15000.0,1000,0.0,2017-09-30,9/30/2017,CLOSED,1,0,1,0,0.0,0,0.0
34016,2015-12-16,12/18/2015,Auto,PD,True,20000.0,1000,14544.23095,2016-04-20,4/20/2016,CLOSED,1,1,0,0,14544.23095,0,14544.23095
34017,2015-12-09,5/5/2016,Auto,PD,True,20000.0,1000,13397.339890000001,2016-06-20,6/20/2016,CLOSED,1,1,0,0,13397.339890000001,0,13397.339890000001
34018,2015-12-13,1/13/2016,Auto,PD,True,15000.0,1000,8253.399891,2017-03-05,3/5/2017,CLOSED,1,1,0,0,8253.399891,0,8253.399891
34019,2015-12-19,1/17/2016,Auto,PD,True,20000.0,1000,19000.0,2016-05-11,5/11/2016,CLOSED,1,1,0,0,19000.0,0,19000.0
34020,2015-12-05,4/13/2016,Auto,PD,False,20000.0,1000,0.0,2017-04-25,4/25/2017,CLOSED,1,0,1,0,0.0,0,0.0
34021,2015-12-01,7/21/2016,Auto,PD,True,20000.0,1000,12434.89245,2016-08-31,8/31/2016,CLOSED,1,1,0,0,12434.89245,0,12434.89245
34022,2015-12-08,9/8/2016,Auto,PD,True,15000.0,1000,14000.0,2016-10-05,10/5/2016,CLOSED,1,1,0,0,14000.0,0,14000.0
34023,2015-12-02,2/16/2016,Auto,PD,False,8000.0,1000,0.0,2016-04-23,4/23/2016,CLOSED,1,0,1,0,0.0,0,0.0
34024,2015-12-19,12/25/2015,Auto,PD,True,15000.0,1000,4994.547084000001,2016-12-20,12/20/2016,CLOSED,1,1,0,0,4994.547084000001,0,4994.547084000001
34026,2015-12-21,3/2/2016,Auto,PD,True,15000.0,1000,10144.39845,2017-03-13,3/13/2017,CLOSED,1,1,0,0,10144.39845,0,10144.39845
34027,2015-12-28,2/9/2016,Auto,PD,True,8000.0,1000,3797.166111,2016-05-13,5/13/2016,CLOSED,1,1,0,0,3797.166111,0,3797.166111
34028,2015-12-03,12/31/2015,Auto,PD,True,20000.0,1000,1726.902406,2016-07-24,7/24/2016,CLOSED,1,1,0,0,1726.902406,0,1726.902406
34029,2015-12-12,4/11/2016,Auto,PD,True,20000.0,1000,19000.0,2016-06-29,6/29/2016,CLOSED,1,1,0,0,19000.0,0,19000.0
34030,2015-12-25,1/28/2016,Auto,PD,True,15000.0,1000,7583.73235,2016-11-14,11/14/2016,CLOSED,1,1,0,0,7583.73235,0,7583.73235
34031,2015-12-10,12/22/2015,Auto,PD,True,20000.0,1000,5610.432896,2016-01-27,1/27/2016,CLOSED,1,1,0,0,5610.432896,0,5610.432896
34032,2015-12-26,2/4/2016,Auto,PD,True,20000.0,1000,17621.08281,2016-11-14,11/14/2016,CLOSED,1,1,0,0,17621.08281,0,17621.08281
34034,2015-12-26,2/1/2016,Auto,PD,True,15000.0,1000,14000.0,2017-02-04,2/4/2017,CLOSED,1,1,0,0,14000.0,0,14000.0
34035,2015-12-21,12/22/2015,Auto,PD,True,20000.0,1000,19000.0,2017-09-18,9/18/2017,CLOSED,1,1,0,0,19000.0,0,19000.0
34038,2015-12-07,12/15/2015,Auto,PD,True,8000.0,1000,7000.0,2017-10-22,10/22/2017,CLOSED,1,1,0,0,7000.0,0,7000.0
34039,2015-12-05,1/30/2016,Auto,PD,True,20000.0,1000,6963.044201000001,2017-05-25,5/25/2017,CLOSED,1,1,0,0,6963.044201000001,0,6963.044201000001
34041,2015-12-06,5/4/2016,Auto,PD,True,8000.0,1000,5619.59649,2017-02-19,2/19/2017,CLOSED,1,1,0,0,5619.59649,0,5619.59649
34042,2015-12-08,12/12/2015,Auto,PD,True,20000.0,1000,6889.577273000001,2017-11-21,11/21/2017,CLOSED,1,1,0,0,6889.577273000001,0,6889.577273000001
34043,2015-12-17,3/18/2016,Auto,PD,True,20000.0,1000,6422.1559210000005,2017-01-11,1/11/2017,CLOSED,1,1,0,0,6422.1559210000005,0,6422.1559210000005
34045,2015-12-14,7/22/2016,Auto,PD,True,15000.0,1000,5058.804988,2017-01-03,1/3/2017,CLOSED,1,1,0,0,5058.804988,0,5058.804988
34046,2015-12-04,9/19/2016,Auto,PD,True,20000.0,1000,10937.751890000001,2017-02-06,2/6/2017,CLOSED,1,1,0,0,10937.751890000001,0,10937.751890000001
34047,2015-12-18,3/15/2016,Auto,PD,True,20000.0,1000,6408.5047270000005,2016-04-06,4/6/2016,CLOSED,1,1,0,0,6408.5047270000005,0,6408.5047270000005
34048,2015-12-07,1/5/2016,Auto,PD,True,20000.0,1000,10654.729879999999,2016-08-09,8/9/2016,CLOSED,1,1,0,0,10654.729879999999,0,10654.729879999999
34049,2015-12-22,1/31/2016,Auto,PD,True,20000.0,1000,12363.93191,2016-12-30,12/30/2016,CLOSED,1,1,0,0,12363.93191,0,12363.93191
34050,2015-12-29,1/10/2016,Auto,PD,True,20000.0,1000,14335.42917,2016-03-10,3/10/2016,CLOSED,1,1,0,0,14335.42917,0,14335.42917
34051,2015-12-21,12/23/2015,Auto,PD,True,15000.0,1000,3700.524065,2016-12-18,12/18/2016,CLOSED,1,1,0,0,3700.524065,0,3700.524065
34052,2015-12-28,2/16/2017,Auto,PD,True,15000.0,1000,13285.11533,2017-08-07,8/7/2017,CLOSED,1,1,0,0,13285.11533,0,13285.11533
34053,2015-12-30,4/11/2016,Auto,PD,True,20000.0,1000,10703.5261,2017-09-09,9/9/2017,CLOSED,1,1,0,0,10703.5261,0,10703.5261
34055,2015-12-16,5/19/2016,Auto,PD,True,15000.0,1000,12949.86792,2016-11-05,11/5/2016,CLOSED,1,1,0,0,12949.86792,0,12949.86792
34056,2015-12-02,2/21/2016,Auto,PD,True,20000.0,1000,14397.51536,2016-07-14,7/14/2016,CLOSED,1,1,0,0,14397.51536,0,14397.51536
34057,2015-12-17,3/10/2016,Auto,PD,True,8000.0,1000,4025.259771,2016-07-20,7/20/2016,CLOSED,1,1,0,0,4025.259771,0,4025.259771
34058,2015-12-07,12/24/2015,Auto,PD,True,15000.0,1000,7943.780367,2016-08-12,8/12/2016,CLOSED,1,1,0,0,7943.780367,0,7943.780367
34059,2015-12-27,12/28/2015,Auto,PD,True,15000.0,1000,14000.0,2017-07-25,7/25/2017,CLOSED,1,1,0,0,14000.0,0,14000.0
34060,2015-12-14,4/30/2016,Auto,PD,False,15000.0,1000,0.0,2016-08-29,8/29/2016,CLOSED,1,0,1,0,0.0,0,0.0
34061,2015-12-03,12/30/2015,Auto,PD,True,20000.0,1000,12637.9788,2016-12-15,12/15/2016,CLOSED,1,1,0,0,12637.9788,0,12637.9788
34062,2015-12-14,6/5/2016,Auto,PD,True,15000.0,1000,8402.459153,2016-06-13,6/13/2016,CLOSED,1,1,0,0,8402.459153,0,8402.459153
34064,2015-12-08,9/16/2016,Auto,PD,False,20000.0,1000,0.0,2017-07-26,7/26/2017,CLOSED,1,0,1,0,0.0,0,0.0
34065,2015-12-30,2/10/2016,Auto,PD,False,20000.0,1000,0.0,2016-07-17,7/17/2016,CLOSED,1,0,1,0,0.0,0,0.0
34066,2015-12-24,12/30/2015,Auto,PD,True,20000.0,1000,4304.927511999999,2016-02-09,2/9/2016,CLOSED,1,1,0,0,4304.927511999999,0,4304.927511999999
34067,2015-12-03,12/27/2015,Auto,PD,True,8000.0,1000,6969.488001999999,2016-06-17,6/17/2016,CLOSED,1,1,0,0,6969.488001999999,0,6969.488001999999
34068,2015-12-20,12/26/2015,Auto,PD,True,20000.0,1000,3996.124768,2017-08-07,8/7/2017,CLOSED,1,1,0,0,3996.124768,0,3996.124768
34069,2015-12-20,7/1/2016,Auto,PD,True,20000.0,1000,7950.166867,2017-03-25,3/25/2017,CLOSED,1,1,0,0,7950.166867,0,7950.166867
34070,2015-12-01,7/5/2016,Auto,PD,True,15000.0,1000,5055.369718999999,2016-07-13,7/13/2016,CLOSED,1,1,0,0,5055.369718999999,0,5055.369718999999
34073,2015-12-19,3/8/2016,Auto,PD,True,15000.0,1000,4807.620627,2016-08-05,8/5/2016,CLOSED,1,1,0,0,4807.620627,0,4807.620627
34074,2015-12-16,1/15/2016,Auto,PD,True,15000.0,1000,14000.0,2017-07-11,7/11/2017,CLOSED,1,1,0,0,14000.0,0,14000.0
34076,2015-12-15,2/23/2016,Auto,PD,True,15000.0,1000,14000.0,2017-09-24,9/24/2017,CLOSED,1,1,0,0,14000.0,0,14000.0
34078,2015-12-03,12/13/2015,Auto,PD,False,8000.0,1000,0.0,2017-01-24,1/24/2017,CLOSED,1,0,1,0,0.0,0,0.0
34079,2015-12-15,7/30/2016,Auto,PD,True,15000.0,1000,14000.0,2017-06-11,6/11/2017,CLOSED,1,1,0,0,14000.0,0,14000.0
34080,2015-12-02,4/12/2016,Auto,PD,True,15000.0,1000,5967.951659,2016-07-06,7/6/2016,CLOSED,1,1,0,0,5967.951659,0,5967.951659
34081,2015-12-01,5/20/2016,Auto,PD,True,8000.0,1000,7000.0,2017-01-09,1/9/2017,CLOSED,1,1,0,0,7000.0,0,7000.0
34082,2015-12-09,4/16/2016,Auto,PD,True,20000.0,1000,6098.842946,2016-09-09,9/9/2016,CLOSED,1,1,0,0,6098.842946,0,6098.842946
34083,2015-12-12,2/15/2016,Auto,PD,True,20000.0,1000,4931.737066,2017-08-24,8/24/2017,CLOSED,1,1,0,0,4931.737066,0,4931.737066
34084,2015-12-17,8/22/2016,Auto,PD,True,20000.0,1000,10759.614370000001,2017-07-07,7/7/2017,CLOSED,1,1,0,0,10759.614370000001,0,10759.614370000001
34085,2015-12-09,5/22/2016,Auto,PD,True,8000.0,1000,7000.0,2017-08-25,8/25/2017,CLOSED,1,1,0,0,7000.0,0,7000.0
34086,2015-12-15,1/21/2016,Auto,PD,True,20000.0,1000,5155.304869,2016-02-08,2/8/2016,CLOSED,1,1,0,0,5155.304869,0,5155.304869
34087,2015-12-15,1/6/2016,Auto,PD,True,15000.0,1000,7106.662245999999,2016-06-21,6/21/2016,CLOSED,1,1,0,0,7106.662245999999,0,7106.662245999999
34090,2015-12-18,2/9/2016,Auto,PD,False,20000.0,1000,0.0,2016-07-01,7/1/2016,CLOSED,1,0,1,0,0.0,0,0.0
34091,2015-12-17,5/14/2016,Auto,PD,True,15000.0,1000,4625.5565719999995,2016-07-05,7/5/2016,CLOSED,1,1,0,0,4625.5565719999995,0,4625.5565719999995
34092,2015-12-08,3/31/2016,Auto,PD,True,15000.0,1000,10490.86132,2017-04-22,4/22/2017,CLOSED,1,1,0,0,10490.86132,0,10490.86132
34093,2015-12-30,4/16/2016,Auto,PD,True,20000.0,1000,6596.530091,2017-01-20,1/20/2017,CLOSED,1,1,0,0,6596.530091,0,6596.530091
34094,2015-12-29,1/22/2016,Auto,PD,True,20000.0,1000,6318.82843,2017-01-23,1/23/2017,CLOSED,1,1,0,0,6318.82843,0,6318.82843
34095,2015-12-16,4/24/2016,Auto,PD,True,20000.0,1000,11283.99166,2017-03-11,3/11/2017,CLOSED,1,1,0,0,11283.99166,0,11283.99166
34096,2015-12-10,4/25/2016,Auto,PD,True,20000.0,1000,9210.650654000001,2016-06-06,6/6/2016,CLOSED,1,1,0,0,9210.650654000001,0,9210.650654000001
34097,2015-12-02,1/8/2016,Auto,PD,True,8000.0,1000,3596.456687,2017-11-06,11/6/2017,CLOSED,1,1,0,0,3596.456687,0,3596.456687
34098,2015-12-17,2/5/2016,Auto,PD,True,8000.0,1000,5239.787111,2016-06-21,6/21/2016,CLOSED,1,1,0,0,5239.787111,0,5239.787111
34099,2015-12-01,3/11/2016,Auto,PD,True,20000.0,1000,5241.646002,2017-06-29,6/29/2017,CLOSED,1,1,0,0,5241.646002,0,5241.646002
34100,2015-12-25,1/13/2016,Auto,PD,True,20000.0,1000,13698.889869999999,2016-07-22,7/22/2016,CLOSED,1,1,0,0,13698.889869999999,0,13698.889869999999
34101,2015-12-21,1/1/2016,Auto,PD,True,15000.0,1000,10883.63463,2017-01-24,1/24/2017,CLOSED,1,1,0,0,10883.63463,0,10883.63463
34102,2015-12-10,1/10/2016,Auto,PD,True,15000.0,1000,6807.613769,2016-01-29,1/29/2016,CLOSED,1,1,0,0,6807.613769,0,6807.613769
34103,2015-12-02,12/10/2015,Auto,PD,True,20000.0,1000,9806.46579,2016-06-20,6/20/2016,CLOSED,1,1,0,0,9806.46579,0,9806.46579
34104,2015-12-10,1/8/2016,Auto,PD,True,20000.0,1000,6717.620406999999,2016-01-25,1/25/2016,CLOSED,1,1,0,0,6717.620406999999,0,6717.620406999999
34105,2015-12-24,3/8/2016,Auto,PD,True,20000.0,1000,11256.91511,2017-02-15,2/15/2017,CLOSED,1,1,0,0,11256.91511,0,11256.91511
34106,2015-12-27,3/16/2016,Auto,PD,True,8000.0,1000,6879.0752840000005,2017-09-23,9/23/2017,CLOSED,1,1,0,0,6879.0752840000005,0,6879.0752840000005
34108,2015-12-12,2/12/2016,Auto,PD,True,20000.0,1000,3018.530544,2017-11-09,11/9/2017,CLOSED,1,1,0,0,3018.530544,0,3018.530544
34109,2015-12-29,6/4/2016,Auto,PD,True,20000.0,1000,4381.185453,2017-05-06,5/6/2017,CLOSED,1,1,0,0,4381.185453,0,4381.185453
34110,2015-12-22,3/12/2016,Auto,PD,True,15000.0,1000,6174.704729,2016-06-14,6/14/2016,CLOSED,1,1,0,0,6174.704729,0,6174.704729
34111,2015-12-05,3/22/2016,Auto,PD,True,20000.0,1000,5019.917617,2016-08-05,8/5/2016,CLOSED,1,1,0,0,5019.917617,0,5019.917617
34112,2015-12-01,1/7/2016,Auto,PD,True,8000.0,1000,2334.812523,2016-05-02,5/2/2016,CLOSED,1,1,0,0,2334.812523,0,2334.812523
34113,2015-12-21,3/2/2016,Auto,PD,True,15000.0,1000,4336.546647,2017-09-26,9/26/2017,CLOSED,1,1,0,0,4336.546647,0,4336.546647
34114,2015-12-29,3/25/2016,Auto,PD,True,15000.0,1000,13591.994869999999,2017-11-13,11/13/2017,CLOSED,1,1,0,0,13591.994869999999,0,13591.994869999999
34116,2015-12-17,5/27/2016,Auto,PD,True,20000.0,1000,18853.2517,2016-11-24,11/24/2016,CLOSED,1,1,0,0,18853.2517,0,18853.2517
34117,2015-12-04,1/11/2016,Auto,PD,False,8000.0,1000,0.0,2016-12-06,12/6/2016,CLOSED,1,0,1,0,0.0,0,0.0
34118,2015-12-29,1/29/2016,Auto,PD,True,8000.0,1000,7000.0,2016-08-17,8/17/2016,CLOSED,1,1,0,0,7000.0,0,7000.0
34119,2015-12-26,2/26/2016,Auto,PD,False,20000.0,1000,0.0,2016-07-20,7/20/2016,CLOSED,1,0,1,0,0.0,0,0.0
34120,2015-12-13,4/2/2016,Auto,PD,True,8000.0,1000,5682.538328000001,2016-06-17,6/17/2016,CLOSED,1,1,0,0,5682.538328000001,0,5682.538328000001
34121,2015-12-19,1/2/2016,Auto,PD,True,20000.0,1000,1931.3484010000002,2016-07-04,7/4/2016,CLOSED,1,1,0,0,1931.3484010000002,0,1931.3484010000002
34122,2015-12-10,1/2/2016,Auto,PD,True,20000.0,1000,15251.31738,2016-12-08,12/8/2016,CLOSED,1,1,0,0,15251.31738,0,15251.31738
34124,2015-12-21,3/27/2016,Auto,PD,True,15000.0,1000,14000.0,2016-09-09,9/9/2016,CLOSED,1,1,0,0,14000.0,0,14000.0
34125,2015-12-22,2/22/2016,Auto,PD,True,15000.0,1000,5457.2263299999995,2016-11-01,11/1/2016,CLOSED,1,1,0,0,5457.2263299999995,0,5457.2263299999995
34126,2015-12-15,12/24/2015,Auto,PD,True,20000.0,1000,11976.04889,2017-03-10,3/10/2017,CLOSED,1,1,0,0,11976.04889,0,11976.04889
34127,2015-12-10,7/21/2016,Auto,PD,True,15000.0,1000,14000.0,2016-09-19,9/19/2016,CLOSED,1,1,0,0,14000.0,0,14000.0
34128,2015-12-08,2/22/2016,Auto,PD,True,15000.0,1000,5141.194547,2016-02-24,2/24/2016,CLOSED,1,1,0,0,5141.194547,0,5141.194547
34130,2015-12-14,1/3/2016,Auto,PD,True,8000.0,1000,2995.066585,2016-02-25,2/25/2016,CLOSED,1,1,0,0,2995.066585,0,2995.066585
34131,2015-12-13,1/16/2016,Auto,PD,True,20000.0,1000,14518.49399,2016-02-07,2/7/2016,CLOSED,1,1,0,0,14518.49399,0,14518.49399
34132,2015-12-28,5/24/2016,Auto,PD,True,20000.0,1000,5013.989413,2017-05-03,5/3/2017,CLOSED,1,1,0,0,5013.989413,0,5013.989413
34133,2015-12-17,12/25/2015,Auto,PD,True,20000.0,1000,18371.32942,2016-03-11,3/11/2016,CLOSED,1,1,0,0,18371.32942,0,18371.32942
34134,2015-12-10,3/14/2016,Auto,PD,False,20000.0,1000,0.0,2016-07-18,7/18/2016,CLOSED,1,0,1,0,0.0,0,0.0
34135,2015-12-03,3/27/2016,Auto,PD,True,20000.0,1000,14780.902469999999,2016-12-08,12/8/2016,CLOSED,1,1,0,0,14780.902469999999,0,14780.902469999999
34136,2015-12-28,1/9/2016,Auto,PD,False,20000.0,1000,0.0,2016-02-03,2/3/2016,CLOSED,1,0,1,0,0.0,0,0.0
34137,2015-12-17,1/21/2016,Auto,PD,True,15000.0,1000,8070.533233,2016-04-14,4/14/2016,CLOSED,1,1,0,0,8070.533233,0,8070.533233
34138,2015-12-04,1/3/2016,Auto,PD,True,8000.0,1000,7000.0,2016-03-19,3/19/2016,CLOSED,1,1,0,0,7000.0,0,7000.0
34141,2015-12-19,2/7/2016,Auto,PD,True,15000.0,1000,5662.834666,2016-11-14,11/14/2016,CLOSED,1,1,0,0,5662.834666,0,5662.834666
34143,2015-12-10,3/8/2016,Auto,PD,True,15000.0,1000,5768.743925,2016-08-30,8/30/2016,CLOSED,1,1,0,0,5768.743925,0,5768.743925
34145,2015-12-29,3/2/2016,Auto,PD,True,15000.0,1000,4661.651989,2016-09-03,9/3/2016,CLOSED,1,1,0,0,4661.651989,0,4661.651989
34146,2015-12-13,5/30/2016,Auto,PD,False,20000.0,1000,0.0,2016-12-15,12/15/2016,CLOSED,1,0,1,0,0.0,0,0.0
34147,2015-12-07,12/21/2015,Auto,PD,True,20000.0,1000,5524.329005,2016-02-17,2/17/2016,CLOSED,1,1,0,0,5524.329005,0,5524.329005
34148,2015-12-07,6/24/2016,Auto,PD,True,20000.0,1000,19000.0,2017-04-23,4/23/2017,CLOSED,1,1,0,0,19000.0,0,19000.0
34149,2015-12-04,6/19/2016,Auto,PD,True,15000.0,1000,14000.0,2016-06-20,6/20/2016,CLOSED,1,1,0,0,14000.0,0,14000.0
34150,2015-12-15,3/3/2016,Auto,PD,False,8000.0,1000,0.0,2017-06-27,6/27/2017,CLOSED,1,0,1,0,0.0,0,0.0
34151,2015-12-22,1/13/2017,Auto,PD,True,15000.0,1000,7003.556591,2017-03-27,3/27/2017,CLOSED,1,1,0,0,7003.556591,0,7003.556591
34152,2015-12-05,4/21/2016,Auto,PD,True,20000.0,1000,2475.1579690000003,2017-01-14,1/14/2017,CLOSED,1,1,0,0,2475.1579690000003,0,2475.1579690000003
34153,2015-12-21,2/25/2016,Auto,PD,True,20000.0,1000,3759.42408,2017-08-05,8/5/2017,CLOSED,1,1,0,0,3759.42408,0,3759.42408
34154,2015-12-22,12/24/2015,Auto,PD,True,20000.0,1000,7770.035116,2016-08-30,8/30/2016,CLOSED,1,1,0,0,7770.035116,0,7770.035116
34155,2015-12-23,1/27/2016,Auto,PD,False,20000.0,1000,0.0,2017-12-05,12/5/2017,CLOSED,1,0,1,0,0.0,0,0.0
34157,2015-12-11,4/25/2016,Auto,PD,True,15000.0,1000,9486.409656,2016-07-05,7/5/2016,CLOSED,1,1,0,0,9486.409656,0,9486.409656
34158,2015-12-29,2/17/2016,Auto,PD,True,20000.0,1000,3690.7222009999996,2017-06-13,6/13/2017,CLOSED,1,1,0,0,3690.7222009999996,0,3690.7222009999996
34160,2015-12-04,4/22/2016,Auto,PD,True,8000.0,1000,7000.0,2016-05-14,5/14/2016,CLOSED,1,1,0,0,7000.0,0,7000.0
34161,2015-12-26,4/5/2016,Auto,PD,False,20000.0,1000,0.0,2016-08-06,8/6/2016,CLOSED,1,0,1,0,0.0,0,0.0
34162,2015-12-05,2/21/2016,Auto,PD,True,15000.0,1000,14000.0,2017-03-26,3/26/2017,CLOSED,1,1,0,0,14000.0,0,14000.0
34163,2015-12-05,1/6/2016,Auto,PD,True,8000.0,1000,7000.0,2016-11-23,11/23/2016,CLOSED,1,1,0,0,7000.0,0,7000.0
